load 2 P A,load 2 Q A,load2 P B,load 2 Q B,load 2 P C,load 2 Q C,load 1 P A,load 1 A,load 1 P B,load 1 Q B,load 1 P C,load 1 Q C,load 3 P,load 3 Q
0.0985,0.047705727,0.099521232,0.052317231,0.100168109,0.048693433,0.1485,0.071921833,0.150230332,0.072638725,0.1531998,0.074365655,0.1,0.04843221
0.0985,0.047705727,0.10278202,0.05098558,0.102622687,0.048283972,0.1435,0.069500222,0.149278029,0.070841609,0.150760999,0.070867929,0.1,0.04843221
0.0985,0.047705727,0.103581965,0.048308746,0.101507654,0.049904682,0.1435,0.069500222,0.14375716,0.071260478,0.146963308,0.072022477,0.12,0.058118653
0.0985,0.047705727,0.098531042,0.048907728,0.103325139,0.048164036,0.1535,0.074343443,0.153546588,0.075690509,0.160659233,0.077855126,0.1,0.04843221
0.0935,0.045284117,0.102630343,0.046806674,0.097223893,0.04606654,0.1485,0.071921833,0.151454017,0.07534236,0.156288146,0.077251709,0.12,0.058118653
0.0985,0.047705727,0.105062874,0.049706861,0.101754376,0.049673431,0.1535,0.074343443,0.153928496,0.076305542,0.154710008,0.079353814,0.1,0.04843221
0.0985,0.047705727,0.10511617,0.050828084,0.103157065,0.049068683,0.1535,0.074343443,0.161077044,0.077828686,0.166693479,0.078503087,0.12,0.058118653
0.0985,0.047705727,0.101375768,0.048681553,0.100667546,0.049336681,0.1585,0.076765054,0.163209626,0.077315125,0.169183576,0.080074641,0.1,0.04843221
0.0935,0.045284117,0.098199754,0.049283535,0.094491485,0.046576397,0.1385,0.067078612,0.144794193,0.069793363,0.149774911,0.072881609,0.1,0.04843221
0.0985,0.047705727,0.101511706,0.05068791,0.103351694,0.049056571,0.1435,0.069500222,0.144659706,0.071482872,0.148271987,0.071537141,0.12,0.058118653
0.0985,0.047705727,0.10647776,0.049060464,0.09889331,0.0494881,0.1485,0.071921833,0.152348114,0.075156242,0.154822311,0.075844719,0.12,0.058118653
0.0935,0.045284117,0.095402964,0.049090809,0.096519536,0.045770197,0.1535,0.074343443,0.159855502,0.076598316,0.167520724,0.08017828,0.1,0.04843221
0.0935,0.045284117,0.093736221,0.046638783,0.095458579,0.046569609,0.1435,0.069500222,0.148714134,0.072569832,0.148957179,0.076103267,0.12,0.058118653
0.0985,0.047705727,0.105677017,0.047794494,0.100862304,0.048517669,0.1535,0.074343443,0.15542695,0.077092234,0.156349565,0.078279451,0.1,0.04843221
0.0985,0.047705727,0.101845308,0.049804513,0.102674118,0.048382944,0.1485,0.071921833,0.152635826,0.07328391,0.153813802,0.075491139,0.1,0.04843221
0.0985,0.047705727,0.105952102,0.050800037,0.10069667,0.048876443,0.1535,0.074343443,0.158427035,0.07673269,0.160132969,0.077913081,0.1,0.04843221
0.0985,0.047705727,0.102705031,0.048279089,0.102938851,0.048030549,0.1535,0.074343443,0.15457018,0.077172407,0.161940122,0.080412604,0.1,0.04843221
0.0935,0.045284117,0.097705179,0.04707986,0.094951405,0.046022007,0.1385,0.067078612,0.141914132,0.069574569,0.143266782,0.072005588,0.12,0.058118653
0.0985,0.047705727,0.107838523,0.048419284,0.103183907,0.049729628,0.1385,0.067078612,0.144254177,0.070375746,0.144821298,0.073117063,0.1,0.04843221
0.0935,0.045284117,0.098497395,0.048273292,0.09520049,0.047042713,0.1535,0.074343443,0.16031317,0.076997773,0.165461873,0.079322583,0.1,0.04843221
0.0985,0.047705727,0.105852581,0.047904516,0.101795222,0.049819517,0.1535,0.074343443,0.154670719,0.076837894,0.155637376,0.078679578,0.12,0.058118653
0.0985,0.047705727,0.101546518,0.048852474,0.102033466,0.050003571,0.1485,0.071921833,0.151492582,0.074326703,0.158900326,0.076038748,0.1,0.04843221
0.0985,0.047705727,0.102427106,0.048279781,0.09953963,0.04848968,0.1485,0.071921833,0.149355229,0.073633414,0.15305407,0.073697318,0.12,0.058118653
0.0985,0.047705727,0.102271295,0.047818458,0.099364835,0.047997176,0.1485,0.071921833,0.154034443,0.074996348,0.156811726,0.077148412,0.1,0.04843221
0.0985,0.047705727,0.107063761,0.049413911,0.101546655,0.047920394,0.1485,0.071921833,0.14927326,0.072028696,0.154097222,0.075303915,0.12,0.058118653
0.0985,0.047705727,0.106384534,0.049630563,0.099244089,0.04794986,0.1535,0.074343443,0.158376463,0.076876326,0.162180289,0.07840109,0.1,0.04843221
0.0985,0.047705727,0.099391527,0.049132008,0.100491492,0.04878092,0.1585,0.076765054,0.166108446,0.077142725,0.16904632,0.077797427,0.1,0.04843221
0.0985,0.047705727,0.103031563,0.050028218,0.099204305,0.049779767,0.1585,0.076765054,0.162215994,0.079004774,0.168242382,0.079234967,0.1,0.04843221
0.0935,0.045284117,0.096042999,0.048909211,0.095544583,0.045614125,0.1585,0.076765054,0.158537598,0.079977113,0.158780606,0.083670563,0.12,0.058118653
0.0985,0.047705727,0.104895434,0.051969861,0.10310482,0.048759101,0.1535,0.074343443,0.158423229,0.077399792,0.161764818,0.079018721,0.12,0.058118653
0.0985,0.047705727,0.102709916,0.048368478,0.102676713,0.049524124,0.1385,0.067078612,0.140007228,0.067100734,0.14554005,0.068767109,0.1,0.04843221
0.0985,0.047705727,0.099799923,0.049646343,0.100786692,0.049416998,0.1535,0.074343443,0.153648269,0.07755091,0.158484809,0.07957485,0.1,0.04843221
0.0985,0.047705727,0.09948145,0.047793143,0.099602748,0.049782571,0.1535,0.074343443,0.154481923,0.076222445,0.160034303,0.076390786,0.12,0.058118653
0.0985,0.047705727,0.108130719,0.047733197,0.10285156,0.050034179,0.1535,0.074343443,0.154500183,0.075735428,0.159489207,0.079513844,0.1,0.04843221
0.0985,0.047705727,0.105745394,0.052153459,0.101134976,0.048937502,0.1485,0.071921833,0.154350953,0.074401787,0.157902235,0.076447499,0.1,0.04843221
0.0985,0.047705727,0.101633259,0.051506122,0.098872793,0.049685782,0.1385,0.067078612,0.142351453,0.069908868,0.145174854,0.071908328,0.1,0.04843221
0.0985,0.047705727,0.099498943,0.051458162,0.101676262,0.049567593,0.1535,0.074343443,0.157297617,0.077642786,0.161411783,0.079673176,0.1,0.04843221
0.0985,0.047705727,0.102973804,0.0480827,0.103119607,0.048552176,0.1485,0.071921833,0.151235344,0.073141537,0.15467299,0.073383493,0.1,0.04843221
0.0985,0.047705727,0.105906424,0.051907541,0.101252131,0.048957345,0.1535,0.074343443,0.156963073,0.076891812,0.160478982,0.079032866,0.1,0.04843221
0.0985,0.047705727,0.102756229,0.051016463,0.098902033,0.047790416,0.1485,0.071921833,0.149272158,0.072079543,0.152466113,0.074739279,0.12,0.058118653
0.0985,0.047705727,0.104650259,0.048714526,0.098949447,0.047983237,0.1435,0.069500222,0.148963468,0.072480476,0.154359482,0.075792223,0.1,0.04843221
0.0985,0.047705727,0.103221233,0.050058323,0.099674476,0.049044987,0.1485,0.071921833,0.1556241,0.072203652,0.15949317,0.073568964,0.1,0.04843221
0.0985,0.047705727,0.108007316,0.051224733,0.100610091,0.048592748,0.1535,0.074343443,0.156530156,0.074642324,0.163600731,0.078260398,0.1,0.04843221
0.0985,0.047705727,0.10241294,0.051213373,0.098652974,0.049472622,0.1485,0.071921833,0.151051134,0.075189176,0.152331281,0.075850299,0.1,0.04843221
0.0985,0.047705727,0.098855561,0.048053828,0.102435871,0.049123913,0.1435,0.069500222,0.145407709,0.072108401,0.15004816,0.07473054,0.1,0.04843221
0.0985,0.047705727,0.101208632,0.047843079,0.101608557,0.048201224,0.1485,0.071921833,0.150896278,0.074707156,0.158108169,0.07688322,0.12,0.058118653
0.0985,0.047705727,0.104315492,0.050076734,0.101214633,0.048613271,0.1535,0.074343443,0.157676485,0.077189408,0.157983499,0.078916408,0.12,0.058118653
0.0985,0.047705727,0.104648208,0.048725898,0.101478042,0.04940879,0.1485,0.071921833,0.149675684,0.07395338,0.156745863,0.076271242,0.1,0.04843221
0.0985,0.047705727,0.10507375,0.051716924,0.102420069,0.048169249,0.1535,0.074343443,0.15401604,0.076331058,0.16043496,0.078048429,0.12,0.058118653
0.0935,0.045284117,0.097463367,0.046985204,0.094830215,0.045334342,0.1435,0.069500222,0.146757978,0.071244668,0.151733264,0.071428009,0.12,0.058118653
0.0985,0.047705727,0.107207328,0.049985424,0.102946369,0.04981955,0.1535,0.074343443,0.158470028,0.076853724,0.161592589,0.077927089,0.12,0.058118653
0.0935,0.045284117,0.097552289,0.045856068,0.093931824,0.047022461,0.1485,0.071921833,0.150255148,0.074663803,0.153410474,0.074986914,0.1,0.04843221
0.0985,0.047705727,0.106668153,0.049255917,0.10251413,0.049674655,0.1535,0.074343443,0.160106605,0.074866745,0.165802823,0.07568643,0.12,0.058118653
0.0985,0.047705727,0.104174703,0.051609887,0.101124565,0.050052684,0.1535,0.074343443,0.160108696,0.075147399,0.161811817,0.078402637,0.1,0.04843221
0.0985,0.047705727,0.101002371,0.047708949,0.098785388,0.049405334,0.1535,0.074343443,0.157456732,0.07773386,0.159984671,0.080440317,0.1,0.04843221
0.0935,0.045284117,0.10100169,0.047946782,0.097909759,0.045771141,0.1535,0.074343443,0.159997392,0.074577137,0.167890108,0.077189701,0.1,0.04843221
0.0985,0.047705727,0.100763889,0.050697351,0.101016881,0.049427284,0.1535,0.074343443,0.155725936,0.075374156,0.157095568,0.077641879,0.1,0.04843221
0.0935,0.045284117,0.095154226,0.047248156,0.093845672,0.046553106,0.1435,0.069500222,0.150076538,0.06969015,0.151120282,0.07043762,0.1,0.04843221
0.0985,0.047705727,0.099560085,0.050460992,0.10071387,0.048798966,0.1485,0.071921833,0.151305653,0.073199725,0.156570611,0.076583458,0.1,0.04843221
0.0935,0.045284117,0.099006818,0.048569511,0.097789749,0.047434357,0.1435,0.069500222,0.150500836,0.071672469,0.152144276,0.074288706,0.1,0.04843221
0.0985,0.047705727,0.104536888,0.049305683,0.102492641,0.049986942,0.1535,0.074343443,0.159835227,0.075859177,0.162306487,0.076520443,0.1,0.04843221
0.0985,0.047705727,0.103418283,0.048181571,0.103171735,0.049461065,0.1485,0.071921833,0.151437667,0.075003225,0.158322428,0.075457172,0.12,0.058118653
0.0985,0.047705727,0.100554578,0.050632674,0.09854837,0.049273319,0.1585,0.076765054,0.158586459,0.079750042,0.161619426,0.080240672,0.1,0.04843221
0.0985,0.047705727,0.099808841,0.051456763,0.101116188,0.048174653,0.1485,0.071921833,0.14866724,0.072359673,0.149465007,0.074497904,0.1,0.04843221
0.0985,0.047705727,0.101339742,0.048469112,0.099161027,0.047874619,0.1485,0.071921833,0.151928046,0.073645374,0.156648151,0.07618382,0.1,0.04843221
0.0985,0.047705727,0.100900859,0.048921528,0.101924723,0.048769607,0.1535,0.074343443,0.154032847,0.074478573,0.157087075,0.075480524,0.1,0.04843221
0.0985,0.047705727,0.102229949,0.048754455,0.101173635,0.047931746,0.1485,0.071921833,0.155595237,0.073744011,0.159098511,0.076464324,0.12,0.058118653
0.0985,0.047705727,0.102760707,0.049856166,0.099288418,0.04853855,0.1485,0.071921833,0.152216569,0.073445221,0.153528205,0.074764941,0.1,0.04843221
0.0985,0.047705727,0.108175618,0.048355251,0.099940889,0.048593889,0.1485,0.071921833,0.151745813,0.072996463,0.152373158,0.076077998,0.1,0.04843221
0.0935,0.045284117,0.094217843,0.045304387,0.095163515,0.047266502,0.1485,0.071921833,0.150884225,0.075441739,0.151110207,0.078247471,0.1,0.04843221
0.0985,0.047705727,0.102230499,0.049283731,0.102660941,0.048778932,0.1535,0.074343443,0.160338028,0.07744472,0.165815317,0.080436813,0.1,0.04843221
0.0985,0.047705727,0.101692977,0.048029519,0.098877399,0.049930055,0.1385,0.067078612,0.142325501,0.068515105,0.144177036,0.069520936,0.1,0.04843221
0.0985,0.047705727,0.100383333,0.051148705,0.102026974,0.047997684,0.1485,0.071921833,0.150707357,0.073896918,0.157002867,0.076349574,0.1,0.04843221
0.0935,0.045284117,0.100949542,0.048025655,0.094142114,0.046239323,0.1435,0.069500222,0.145245976,0.071287705,0.151335516,0.071548403,0.12,0.058118653
0.0985,0.047705727,0.099830817,0.051936851,0.102596468,0.048495418,0.1485,0.071921833,0.153518363,0.073571679,0.155191109,0.076996439,0.1,0.04843221
0.0985,0.047705727,0.103489836,0.049864047,0.100297288,0.047962002,0.1485,0.071921833,0.154837484,0.074318914,0.161545605,0.076297167,0.1,0.04843221
0.0935,0.045284117,0.09788565,0.047965115,0.095472974,0.047226108,0.1535,0.074343443,0.161003617,0.074958901,0.164710048,0.07822264,0.1,0.04843221
0.0985,0.047705727,0.104058158,0.049250088,0.102222359,0.048149,0.1435,0.069500222,0.143606333,0.069848733,0.149723796,0.071474894,0.1,0.04843221
0.0985,0.047705727,0.101326547,0.050350252,0.099496708,0.048030821,0.1485,0.071921833,0.153834708,0.075106787,0.160205583,0.075945912,0.1,0.04843221
0.0985,0.047705727,0.107581766,0.050633781,0.100419757,0.04817701,0.1535,0.074343443,0.155943582,0.076152698,0.163373279,0.079933481,0.1,0.04843221
0.0935,0.045284117,0.095039141,0.048694239,0.094801685,0.045414466,0.1485,0.071921833,0.149215764,0.074220241,0.150658022,0.075094153,0.1,0.04843221
0.0985,0.047705727,0.106261055,0.051829119,0.101710998,0.049112339,0.1385,0.067078612,0.144094295,0.068785294,0.149350686,0.06993396,0.12,0.058118653
0.0985,0.047705727,0.102633806,0.051508673,0.099213289,0.050004043,0.1385,0.067078612,0.139913641,0.068109583,0.142501088,0.069164933,0.12,0.058118653
0.0985,0.047705727,0.104805598,0.050922746,0.102531042,0.047706227,0.1385,0.067078612,0.141806852,0.067963406,0.14772326,0.068228641,0.1,0.04843221
0.0985,0.047705727,0.104139231,0.052326482,0.09996858,0.04914315,0.1535,0.074343443,0.160603435,0.075806312,0.161656592,0.076600812,0.1,0.04843221
0.0985,0.047705727,0.101670114,0.051005399,0.102496601,0.048480229,0.1435,0.069500222,0.150375302,0.069552725,0.154737091,0.069705195,0.1,0.04843221
0.0985,0.047705727,0.105167092,0.05142423,0.101592003,0.048446966,0.1435,0.069500222,0.14700397,0.071930368,0.151525599,0.072133191,0.12,0.058118653
0.0985,0.047705727,0.101410609,0.049515101,0.102784664,0.050079187,0.1535,0.074343443,0.159676735,0.075592438,0.160384302,0.077803937,0.12,0.058118653
0.0935,0.045284117,0.094849844,0.049719091,0.098092643,0.046331049,0.1485,0.071921833,0.150269076,0.072094558,0.153049873,0.074779345,0.1,0.04843221
0.0935,0.045284117,0.100462067,0.048699769,0.096010436,0.045996596,0.1435,0.069500222,0.147076548,0.071020017,0.148244186,0.071031667,0.1,0.04843221
0.0985,0.047705727,0.102302979,0.05127908,0.102325424,0.049765825,0.1385,0.067078612,0.144207314,0.068710301,0.148920339,0.07035047,0.1,0.04843221
0.0985,0.047705727,0.104558445,0.048378583,0.102015808,0.04838154,0.1535,0.074343443,0.159495623,0.075310248,0.161296862,0.078430494,0.1,0.04843221
0.0985,0.047705727,0.100425717,0.050541442,0.099432585,0.049679449,0.1535,0.074343443,0.1582445,0.076507144,0.15933233,0.077488492,0.1,0.04843221
0.0985,0.047705727,0.105620388,0.048997236,0.103351867,0.049690027,0.1535,0.074343443,0.154649545,0.076644859,0.159206952,0.07892778,0.1,0.04843221
0.0985,0.047705727,0.106475152,0.047718978,0.101057945,0.049719265,0.1485,0.071921833,0.155894576,0.074124871,0.162411572,0.077597656,0.1,0.04843221
0.0985,0.047705727,0.099039303,0.050387525,0.100653447,0.05001104,0.1435,0.069500222,0.150358468,0.070983923,0.154360295,0.073716723,0.1,0.04843221
0.0985,0.047705727,0.09869213,0.050539923,0.100575751,0.049539468,0.1485,0.071921833,0.153708423,0.074004962,0.159681126,0.074566808,0.1,0.04843221
0.0985,0.047705727,0.104560236,0.048745956,0.101286005,0.048946055,0.1435,0.069500222,0.143540791,0.069906822,0.146216185,0.071457994,0.1,0.04843221
0.0985,0.047705727,0.106329446,0.051045175,0.099224042,0.048357817,0.1535,0.074343443,0.15541547,0.076731996,0.159713581,0.079454693,0.1,0.04843221
0.0985,0.047705727,0.10017392,0.047859059,0.100253107,0.049692597,0.1485,0.071921833,0.153526771,0.072164804,0.154275368,0.072665243,0.1,0.04843221
0.0985,0.047705727,0.101708067,0.048009929,0.102808029,0.048928001,0.1485,0.071921833,0.151939613,0.074307934,0.157867849,0.077253098,0.1,0.04843221
0.0985,0.047705727,0.104640864,0.049801201,0.100770837,0.049027705,0.1485,0.071921833,0.152284365,0.075427346,0.157030041,0.075755589,0.1,0.04843221
0.0935,0.045284117,0.101004154,0.047597645,0.093642728,0.045481835,0.1435,0.069500222,0.148752046,0.072624417,0.150315752,0.073113209,0.1,0.04843221
0.0935,0.045284117,0.093879084,0.04887741,0.09693851,0.047268469,0.1535,0.074343443,0.15899576,0.077167462,0.166260119,0.080117626,0.1,0.04843221
0.0985,0.047705727,0.104484702,0.05126823,0.102643912,0.04933475,0.1485,0.071921833,0.153097986,0.075020953,0.156066894,0.077117873,0.1,0.04843221
0.0985,0.047705727,0.10751771,0.049531065,0.101966245,0.04814105,0.1485,0.071921833,0.150992924,0.073503991,0.156482936,0.07690262,0.1,0.04843221
0.0985,0.047705727,0.100178663,0.051077949,0.103033745,0.048920324,0.1535,0.074343443,0.154402938,0.077568642,0.160172148,0.078444909,0.1,0.04843221
0.0985,0.047705727,0.107049318,0.04833928,0.101627549,0.048822799,0.1485,0.071921833,0.152518371,0.075492842,0.156969246,0.078704734,0.1,0.04843221
0.0985,0.047705727,0.106889429,0.051595697,0.101592459,0.049413914,0.1535,0.074343443,0.15720513,0.075526557,0.157501231,0.075974401,0.1,0.04843221
0.0985,0.047705727,0.101097038,0.052137471,0.099574364,0.048645987,0.1535,0.074343443,0.156325472,0.077732254,0.162029108,0.078949783,0.1,0.04843221
0.0985,0.047705727,0.105977491,0.050339424,0.102199205,0.048252636,0.1535,0.074343443,0.158602954,0.075079704,0.160061469,0.077125524,0.12,0.058118653
0.0985,0.047705727,0.104163358,0.048287839,0.099484668,0.047818968,0.1335,0.064657001,0.13755316,0.065061682,0.14300611,0.065958174,0.1,0.04843221
0.0985,0.047705727,0.099974521,0.047873454,0.10153391,0.048565038,0.1485,0.071921833,0.152596343,0.072358571,0.155514511,0.075518634,0.1,0.04843221
0.0935,0.045284117,0.093530837,0.046339333,0.096298395,0.046454049,0.1485,0.071921833,0.151584521,0.072074386,0.152949434,0.07297145,0.1,0.04843221
0.0985,0.047705727,0.102005691,0.048111441,0.100213441,0.049079219,0.1485,0.071921833,0.151671766,0.074383327,0.153081169,0.075937811,0.1,0.04843221
0.0985,0.047705727,0.105917187,0.050173598,0.098866492,0.047839745,0.1535,0.074343443,0.15721357,0.075774427,0.158215158,0.078462564,0.1,0.04843221
0.0935,0.045284117,0.094470523,0.045650949,0.093593606,0.047293877,0.1485,0.071921833,0.154146136,0.073830591,0.161100433,0.074301546,0.1,0.04843221
0.0985,0.047705727,0.101095766,0.050845812,0.098917579,0.049706563,0.1385,0.067078612,0.139101223,0.070143928,0.141934845,0.073519264,0.1,0.04843221
0.0985,0.047705727,0.103901868,0.049400482,0.099350363,0.048801225,0.1485,0.071921833,0.155433348,0.073068215,0.157189423,0.073795754,0.12,0.058118653
0.0935,0.045284117,0.09608526,0.045558113,0.096788748,0.047333561,0.1535,0.074343443,0.156083724,0.075139365,0.163727027,0.075908781,0.1,0.04843221
0.0985,0.047705727,0.102838414,0.050665939,0.098535583,0.047867457,0.1435,0.069500222,0.148399904,0.072507937,0.155657819,0.073422668,0.1,0.04843221
0.0985,0.047705727,0.10329059,0.04790388,0.099747835,0.048899381,0.1535,0.074343443,0.15448973,0.075681996,0.155347023,0.077074606,0.1,0.04843221
0.0985,0.047705727,0.099173898,0.04878971,0.102138622,0.049468376,0.1385,0.067078612,0.140997796,0.067279441,0.146108211,0.069347078,0.1,0.04843221
0.0985,0.047705727,0.100747328,0.049495998,0.102275039,0.049968446,0.1535,0.074343443,0.156068116,0.078055667,0.160207291,0.080834875,0.1,0.04843221
0.0985,0.047705727,0.101323207,0.047742265,0.100658025,0.050045032,0.1335,0.064657001,0.139303048,0.066023576,0.145594537,0.067426648,0.1,0.04843221
0.0985,0.047705727,0.100289298,0.050546048,0.100989748,0.049227128,0.1535,0.074343443,0.158330587,0.075486388,0.159293139,0.076235001,0.12,0.058118653
0.0985,0.047705727,0.10456025,0.05044624,0.098939779,0.049607736,0.1535,0.074343443,0.160174417,0.0761015,0.161461403,0.07753998,0.12,0.058118653
0.0985,0.047705727,0.105560602,0.049006358,0.100602621,0.050075309,0.1535,0.074343443,0.156345216,0.074992848,0.157146243,0.078683112,0.1,0.04843221
0.0935,0.045284117,0.102269357,0.047463336,0.094455068,0.047294117,0.1535,0.074343443,0.159397544,0.075812439,0.166232288,0.078589507,0.1,0.04843221
0.0985,0.047705727,0.103210122,0.049399389,0.101901254,0.048478258,0.1585,0.076765054,0.165935525,0.079330235,0.171712383,0.082408931,0.12,0.058118653
0.0985,0.047705727,0.107640728,0.048322321,0.099509629,0.050038348,0.1535,0.074343443,0.158497183,0.078030267,0.164198799,0.081841882,0.1,0.04843221
0.0985,0.047705727,0.105262742,0.049098684,0.099414284,0.048275068,0.1435,0.069500222,0.146931206,0.071428914,0.151682045,0.072708246,0.1,0.04843221
0.0985,0.047705727,0.10516642,0.048991543,0.102932836,0.049105242,0.1535,0.074343443,0.15452185,0.076522213,0.161402054,0.07917121,0.1,0.04843221
0.0985,0.047705727,0.101103901,0.051742245,0.100946215,0.049852727,0.1485,0.071921833,0.155547605,0.072019739,0.163050402,0.073835968,0.1,0.04843221
0.0985,0.047705727,0.100725952,0.049733254,0.099201473,0.049217995,0.1385,0.067078612,0.138878612,0.069758562,0.145430293,0.070966331,0.12,0.058118653
0.0985,0.047705727,0.107982125,0.048737315,0.101744215,0.049060949,0.1435,0.069500222,0.143599159,0.072609711,0.147670751,0.074854556,0.12,0.058118653
0.0985,0.047705727,0.100988648,0.050973715,0.102380108,0.048642781,0.1485,0.071921833,0.148511627,0.074441224,0.15352305,0.076560371,0.12,0.058118653
0.0935,0.045284117,0.09625988,0.046231149,0.095948048,0.045587168,0.1485,0.071921833,0.148746118,0.073919639,0.154971614,0.077613336,0.12,0.058118653
0.0985,0.047705727,0.100629477,0.04988945,0.10052547,0.048333935,0.1535,0.074343443,0.160465251,0.075940481,0.167337585,0.079068926,0.1,0.04843221
